C.D.S.  -  SIMBAD4 rel 1.5  -  2016.03.12CET22:41:16

Vmag < 6
--------

Number of objects : 5599

 #  	  coord1 (ICRS,J2000/2000)   	Mag B 	Mag V 
----	-----------------------------	------	------
3003	07 29 22.10748 -10 19 36.0017	 7.377	 5.746
3004	09 30 05.10989 -51 31 01.7896	 5.39 	 5.46 
3005	20 35 34.85112 -60 34 54.3056	 5.031	 4.759
3006	18 46 20.60789 -22 23 31.8246	 7.022	 5.394
3007	08 22 55.15782 -52 07 25.4270	 5.910	 5.894
3008	16 54 58.50567 -41 09 03.0964	 5.92 	 5.77 
3009	12 22 30.31177 +25 50 46.1855	 5.30 	 4.81 
3010	06 45 08.91728 -16 42 58.0171	-1.46 	-1.46 
3011	08 24 19.82690 -80 54 51.1282	 6.71 	 5.69 
3012	13 12 32.92047 +11 33 21.9490	 7.28 	 5.77 
3013	05 06 30.89337 +41 14 04.1127	 3.00 	 3.18 
3014	11 40 47.06736 +21 21 09.8252	 6.228	 5.266
3015	05 52 18.0 +32 33 12         	 6.19 	 5.6  
3016	10 16 14.43201 +29 18 37.8100	 5.509	 5.490
3017	16 19 44.438 +46 18 48.13    	 3.735	 3.876
3018	03 44 19.133 +32 17 17.67    	 3.91 	 3.91 
3019	22 28 49.759 -00 01 13.96    	 4.89 	 4.49 
3020	01 52 52.11372 -16 55 45.2944	 6.028	 5.793
3021	09 56 25.97587 +08 55 59.3608	 6.982	 5.857
3022	16 19 11.21370 +49 02 17.3767	 7.28 	 5.91 
3023	10 48 40.55555 -01 57 32.0136	 7.53 	 5.93 
3024	02 28 09.54266 +08 27 36.2007	 4.25 	 4.30 
3025	13 43 03.71143 +03 32 16.4476	 6.47 	 5.36 
3026	16 19 17.64661 -42 40 26.3014	 5.538	 5.441
3027	07 49 06.71413 -56 24 37.2821	 6.67 	 5.57 
3028	10 24 07.84606 +65 33 59.1239	 4.903	 4.935
3029	17 22 54.74869 -37 13 14.8349	 7.001	 5.923
3030	04 24 05.75985 +17 26 38.8583	 4.95 	 4.80 
3031	03 39 51.12234 +03 03 24.7053	 6.487	 5.560
3032	17 33 36.52012 -37 06 13.7648	 1.48 	 1.62 
3033	17 42 29.27520 -39 01 47.9391	 2.208	 2.375
3034	05 26 17.51312 +28 36 26.8262	 1.52 	 1.65 
3035	05 49 10.43826 +39 10 51.8627	 5.450	 4.500
3036	19 38 41.18371 +54 58 25.6482	 6.325	 5.899
3037	04 15 16.31963 -07 39 10.3404	 5.25 	 4.43 
3038	06 34 58.57993 -52 58 32.1919	 4.37 	 4.40 
3039	12 48 54.21284 +14 07 21.3146	 5.727	 5.702
3040	18 48 53.38616 +19 19 43.3984	 5.914	 5.894
3041	21 38 57.61881 +57 29 20.5399	 5.83 	 5.62 
3042	07 26 42.46562 -34 08 26.4965	 5.736	 5.884
3043	03 46 27.42837 -29 20 17.3620	 6.028	 5.917
3044	21 29 56.89545 +23 38 19.8170	 6.145	 4.536
3045	00 13 19.62071 -84 59 38.3201	 7.49 	 5.77 
3046	09 05 24.09494 +48 31 49.1324	 6.40 	 5.95 
3047	00 37 21.21946 +35 23 58.2049	 6.307	 5.439
3048	10 09 21.89328 -61 32 56.4348	 7.63 	 5.71 
3049	07 00 51.48503 -51 24 09.2999	 6.835	 5.178
3050	08 01 37.52677 -37 17 01.3946	 6.057	 5.907
3051	19 04 40.98177 -21 44 29.3845	 4.77 	 3.77 
3052	16 30 33.54885 +20 28 45.0739	 6.508	 5.250
3053	01 15 11.12150 -45 31 53.9954	 5.54 	 4.96 
3054	12 26 24.06444 +27 16 05.6554	 5.22 	 4.95 
3055	12 53 26.20001 -40 10 43.9440	 4.48 	 4.27 
3056	09 58 22.77134 +72 52 46.2321	 7.003	 5.843
3057	12 35 08.16793 +21 52 52.9840	 7.12 	 5.86 
3058	09 27 46.77993 -06 04 16.2822	 6.02 	 5.40 
3059	19 22 51.20620 -54 25 26.1473	 5.035	 5.020
3060	17 00 36.98851 -35 56 02.8809	 7.115	 5.949
3061	15 30 40.40223 -16 36 34.0787	 6.868	 5.812
3062	21 42 15.45132 +05 40 48.4995	 6.986	 5.329
3063	04 32 01.84227 +53 54 39.0450	 5.876	 5.772
3064	17 51 35.47286 -60 09 50.6006	 6.780	 5.780
3065	08 26 43.93865 +12 39 16.5997	 7.10 	 5.50 
3066	13 28 27.08646 +59 56 44.8349	 5.39 	 5.40 
3067	07 18 38.18538 -36 44 33.8512	 4.95 	 5.11 
3068	07 14 41.97908 +24 53 05.9513	 7.38 	 5.82 
3069	05 36 35.21802 +54 25 43.1663	 7.425	 5.749
3070	08 09 09.50646 -48 41 03.8876	 5.560	 5.658
3071	09 51 53.04002 +24 23 43.3326	 5.517	 5.297
3072	17 15 20.978 -26 36 10.18    	 5.93 	 5.08 
3073	16 27 43.45761 -07 35 52.5516	 6.95 	 5.23 
3074	15 07 25.95287 -49 05 19.0002	 6.698	 5.774
3075	03 36 17.41211 -17 28 01.4422	 5.10 	 5.23 
3076	08 37 05.77044 +09 39 20.0863	 6.007	 5.924
3077	04 33 59.77719 -55 02 41.9243	 3.18 	 3.28 
3078	21 05 29.26581 +78 07 35.0186	 5.842	 5.915
3079	22 24 27.06016 -13 31 45.7290	 6.726	 5.771
3080	05 32 43.67312 +32 11 31.2753	 5.15 	 4.79 
3081	15 57 21.32459 -36 11 07.2204	 6.82 	 5.83 
3082	09 08 02.88045 -25 51 30.7303	 6.17 	 4.56 
3083	08 40 17.58553 -52 55 18.8002	 3.44 	 3.63 
3084	19 30 39.83606 -02 47 19.9944	 6.78 	 5.03 
3085	12 26 30.8790 -63 07 19.993  	 4.665	 4.786
3086	02 12 22.278 +30 18 11.07    	 6.03 	 5.162
3087	14 20 09.705 -43 03 31.85    	 6.639	 5.663
3088	12 32 28.01343 -72 07 58.7597	 3.73 	 3.88 
3089	08 49 47.63863 -45 18 28.3574	 4.978	 4.943
3090	14 49 19.05130 -14 08 56.4766	 5.38 	 5.31 
3091	12 55 36.20861 +03 23 50.8932	 4.97 	 3.38 
3092	12 16 23.0 +14 50 36         	 5.16 	 5.10 
3093	15 57 14.57093 +14 24 52.1359	 6.691	 5.547
3094	17 04 41.0 -37 59 06         	 5.78 	 5.4  
3095	18 32 21.33140 -39 42 14.4025	 5.246	 5.162
3096	19 06 56.40897 -27 40 13.5189	 4.51 	 3.31 
3097	06 08 44.26199 -68 50 36.2797	 4.986	 5.044
3098	02 41 13.99720 -00 41 44.3845	 6.23 	 5.71 
3099	15 14 38.34015 +67 20 48.1972	 5.66 	 5.10 
3100	10 23 29.29588 -38 00 35.4169	 5.569	 5.342
3101	19 34 05.35353 +07 22 44.1796	 5.63 	 4.45 
3102	07 02 54.77667 -04 14 21.2377	 4.80 	 5.00 
3103	14 58 53.58104 -11 08 38.4532	 7.152	 5.865
3104	05 37 38.68542 +21 08 33.1588	 2.84 	 3.03 
3105	17 14 39.22 +14 23 24.0      	 7.1  	 5.39 
3106	17 41 32.32319 +06 18 47.3683	 7.249	 5.964
3107	23 48 50.166 +62 12 52.22    	 6.205	 5.591
3108	05 35 15.47536 -33 04 47.0145	 6.881	 5.764
3109	10 44 00.0 -60 05 12         	 4.58 	 4.4  
3110	20 03 30.01594 +16 01 52.5054	 5.557	 5.664
3111	13 22 09.68902 +05 09 17.1534	 5.997	 5.885
3112	01 53 31.772 +19 17 46.27    	 4.56 	 4.70 
3113	19 26 34.46 +07 36 13.8      	15.700	 5.0  
3114	12 07 49.87456 -75 22 01.2641	 6.483	 5.173
3115	05 50 57.59220 -35 46 05.9152	 4.28 	 3.12 
3116	15 34 41.26800 +26 42 52.8940	 2.22 	 2.24 
3117	16 38 44.84607 +48 55 42.0336	 6.45 	 4.90 
3118	19 50 33.92439 +32 54 50.6097	 6.06 	 4.24 
3119	22 40 39.34075 -27 02 37.0157	 4.086	 4.180
3120	06 10 14.47353 -74 45 10.9583	 5.81 	 5.09 
3121	02 59 03.67675 +35 10 59.2694	 6.170	 4.930
3122	11 27 56.23976 +02 51 22.5609	 5.945	 4.950
3123	09 09 04.20969 -18 19 42.7801	 5.737	 5.725
3124	04 04 41.71484 +22 04 54.9243	 5.44 	 4.37 
3125	07 19 22.37091 +02 44 26.5103	 6.952	 5.901
3126	05 58 24.44297 +01 50 13.5859	 6.114	 5.904
3127	07 02 33.28699 +16 40 28.0052	 7.540	 5.877
3128	02 28 09.98001 +29 40 09.5857	 5.580	 5.290
3129	19 09 09.87929 +76 33 37.8042	 5.408	 5.124
3130	01 38 07.56649 +57 58 39.4662	 6.956	 5.551
3131	22 09 55.70119 -34 00 53.8752	 5.592	 5.377
3132	09 48 35.37090 +46 01 15.6312	 5.72 	 5.10 
3133	05 44 27.79089 -22 26 54.1808	 4.07 	 3.60 
3134	18 49 27.34329 -45 48 36.3665	 6.675	 5.802
3135	03 10 38.79281 +11 52 21.4458	 5.907	 5.965
3136	07 25 38.89613 +09 16 33.9541	 5.999	 4.998
3137	08 03 35.04754 -40 00 11.3321	 1.98 	 2.25 
3138	09 46 31.66242 +57 07 41.0522	 6.82 	 5.20 
3139	14 03 26.50648 -56 12 48.3606	 7.143	 5.933
3140	03 28 03.07027 +49 03 46.3186	 4.89 	 4.97 
3141	15 51 15.90985 +20 58 40.5166	 6.32 	 4.78 
3142	04 24 37.46369 +33 57 34.8791	 6.160	 5.792
3143	17 28 56.08814 -36 46 41.8225	 7.100	 5.993
3144	01 40 34.81645 +40 34 37.3742	 4.85 	 4.94 
3145	02 00 26.82271 -08 31 25.9450	 7.03 	 5.51 
3146	16 08 58.87875 +03 27 16.1049	 7.449	 5.935
3147	18 55 31.00544 -16 22 35.8864	 5.962	 5.561
3148	19 52 12.00500 -19 02 42.0038	 6.862	 5.905
3149	09 37 28.40028 -36 05 45.5849	 7.083	 5.959
3150	19 19 39.34859 +12 22 28.8521	 5.768	 5.531
3151	05 55 30.17130 -04 36 59.5528	 7.041	 5.874
3152	20 02 01.43152 +24 56 16.9534	 5.610	 5.267
3153	10 35 35.29721 -57 33 27.4835	 6.101	 4.458
3154	16 59 33.95864 -69 16 05.3857	 5.700	 5.794
3155	01 25 56.02238 +68 07 48.0460	 5.782	 4.731
3156	14 41 55.75579 -47 23 17.5155	 2.125	 2.276
3157	01 23 30.95773 -30 56 44.2172	 7.465	 5.844
3158	19 57 45.44583 +16 47 20.9792	 5.485	 5.533
3159	21 38 57.61 +57 29 20.5      	     ~	 5.62 
3160	06 45 08.917 -16 42 58.02    	     ~	-1.09 
3161	10 27 25.28346 -65 42 16.7883	 6.095	 5.999
3162	08 29 04.75211 -47 55 44.1201	 5.19 	 5.33 
3163	06 58 25.09524 -34 06 42.1423	 4.909	 5.059
3164	03 11 17.38161 +39 36 41.7014	 5.736	 4.614
3165	15 08 50.61639 -45 16 47.4950	 3.908	 4.07 
3166	23 00 05.78973 -25 09 51.0410	 6.915	 5.671
3167	19 57 06.30890 -58 54 04.8699	 5.253	 5.244
3168	17 21 59.47633 -67 46 14.4072	 5.99 	 4.78 
3169	19 01 40.82707 -05 44 20.8134	 5.11 	 4.02 
3170	04 04 27.16022 +59 09 19.8301	 5.63 	 5.12 
3171	12 38 17.7722 -60 43 59.344  	 0.000	 0.000
3172	07 16 34.99334 -27 52 52.2427	 6.24 	 4.64 
3173	22 48 11.03557 +37 25 00.0749	 6.834	 5.817
3174	04 17 40.367 -63 15 17.66    	 5.80 	 5.87 
3175	22 54 39.01351 -15 49 14.9782	 3.33 	 3.28 
3176	06 23 37.7988 -52 10 51.279  	 6.996	 5.970
3177	21 55 11.39417 -61 53 11.7947	 6.277	 5.924
3178	05 31 36.00335 -45 55 31.1486	 7.229	 5.861
3179	22 14 18.016 -21 04 28.38    	 6.443	 5.526
3180	10 13 27.99391 -51 45 20.8310	 5.917	 5.795
3181	16 57 11.17579 -33 15 34.1581	 7.11 	 5.49 
3182	11 05 57.57018 -27 17 16.2709	 5.64 	 5.71 
3183	05 30 47.06 +05 56 53.3      	 4.5  	 4.44 
3184	16 03 32.22 -57 46 29.5      	 5.6  	 5.20 
3185	13 14 15.14541 -59 06 11.6463	 5.41 	 4.93 
3186	04 39 09.22247 +15 47 59.5345	 5.219	 5.087
3187	16 17 00.93411 -50 04 05.2333	 5.88 	 5.09 
3188	05 40 45.527 -01 56 33.26    	 1.77 	 1.88 
3189	18 54 52.17729 +41 36 09.7983	 6.490	 5.440
3190	11 47 59.13595 +20 13 08.1500	 5.053	 4.537
3191	14 54 20.12877 -24 38 31.9384	 6.636	 5.274
3192	09 09 21.53325 +22 02 43.6053	 6.116	 5.154
3193	00 48 22.97665 +05 16 50.2129	 6.64 	 5.74 
3194	20 19 36.59642 +47 53 39.0904	11.85 	 5.90 
3195	06 26 39.58599 -01 30 26.4110	 5.940	 5.874
3196	04 10 47.76440 -08 49 11.3325	 6.746	 5.688
3197	12 38 46.3379 -60 42 03.696  	 0.000	 0.000
3198	13 26 11.41496 -01 11 32.8984	 6.139	 5.969
3199	15 50 17.54635 +02 11 47.4362	 6.239	 5.230
3200	04 55 03.12443 +55 15 32.7912	 5.530	 5.520
3201	04 52 53.66995 -05 27 09.6972	 4.64 	 4.40 
3202	09 44 12.09512 -27 46 10.1011	 5.29 	 4.79 
3203	20 53 40.18549 -39 48 35.5067	 6.686	 5.348
3204	20 36 43.63281 -02 32 59.8403	 6.534	 4.903
3205	08 48 25.97057 +05 50 16.1283	 4.327	 4.343
3206	02 30 32.35459 +25 14 06.1313	 6.268	 5.898
3207	18 23 36.44823 -75 02 39.3950	 5.505	 5.465
3208	15 15 30.16295 +33 18 53.3926	 4.44 	 3.49 
3209	18 05 27.28518 +02 30 00.3558	 4.89 	 4.03 
3210	00 04 13.66204 +62 17 15.5941	 6.146	 5.901
3211	05 07 55.43645 +21 42 17.3651	 6.08 	 5.92 
3212	02 50 28.46194 -75 04 01.0107	 6.111	 4.754
3213	00 50 41.18616 -50 59 12.5350	 5.575	 5.237
3214	09 21 03.30074 +34 23 33.2245	 4.69 	 3.14 
3215	08 46 42.54928 -56 46 11.1922	 4.31 	 4.49 
3216	00 43 21.23841 -57 27 47.0073	 4.362	 4.365
3217	08 51 56.83249 +43 43 35.7716	 6.118	 5.160
3218	12 34 42.39330 -44 40 22.8657	 6.47 	 5.77 
3219	21 14 28.81531 +10 00 25.1259	 4.99 	 4.49 
3220	15 34 10.70209 -10 03 52.3063	 5.63 	 4.62 
3221	19 25 04.04281 -29 18 33.6883	 7.19 	 5.93 
3222	16 18 50.0 -57 56 06         	 5.85 	 5.4  
3223	06 44 12.05 +29 56 41.9      	     ~	 4.8  
3224	05 49 53.50011 -22 58 18.7450	 5.917	 5.866
3225	11 32 20.73709 +61 04 57.0646	 5.98 	 5.48 
3226	06 14 52.695 +22 30 24.56    	 4.93 	 3.32 
3227	13 14 31.28397 +11 19 53.9539	 7.17 	 5.67 
3228	06 56 32.05791 +46 16 26.3867	 5.81 	 5.87 
3229	02 12 37.53973 +24 10 04.0016	 7.363	 5.982
3230	12 53 17.741 +21 14 41.84    	 6.33 	 5.15 
3231	12 39 14.76703 -07 59 44.0324	 5.886	 4.643
3232	13 12 03.18502 -37 48 10.8901	 5.55 	 4.85 
3233	11 09 53.39311 -32 22 03.1048	 5.815	 5.779
3234	23 26 36.57748 -52 43 17.7656	 5.892	 5.536
3235	05 07 50.98549 -05 05 11.2055	 2.92 	 2.79 
3236	08 20 03.86158 +27 13 03.7416	 5.61 	 5.10 
3237	15 01 27.09371 +60 12 16.0367	 6.030	 5.920
3238	15 44 22.618 -41 49 07.64    	 5.94 	 5.94 
3239	16 19 32.73857 -30 54 24.1579	 5.927	 5.506
3240	23 29 00.98078 -63 06 38.3584	 5.51 	 5.68 
3241	09 33 44.53887 -49 00 18.2741	 5.00 	 5.12 
3242	19 06 37.73461 +28 37 42.9451	 5.84 	 5.55 
3243	06 04 13.50144 -06 42 32.1775	 5.14 	 5.21 
3244	02 39 33.819 -11 52 19.77    	 6.0  	 5.5  
3245	01 48 41.56315 +32 41 24.7556	 6.34 	 5.79 
3246	19 17 12.23202 -66 39 39.7941	 5.686	 5.516
3247	00 06 26.54083 +64 11 46.2081	 5.56 	 5.59 
3248	13 00 35.94754 -03 22 06.5646	 7.133	 5.994
3249	00 49 13.94862 -24 08 12.0224	 6.84 	 5.90 
3250	16 32 36.29190 +11 29 16.9479	 6.34 	 4.85 
3251	05 52 26.43854 +01 51 18.4958	 6.168	 4.763
3252	07 18 18.39335 -36 44 02.2329	 4.57 	 4.67 
3253	17 43 59.17672 +53 48 06.1737	 5.770	 5.760
3254	06 07 41.63776 -19 09 57.1249	 6.965	 5.299
3255	18 45 39.38610 -26 59 26.7944	 3.074	 3.161
3256	19 37 47.31826 -04 38 51.5043	 6.07 	 5.68 
3257	05 05 27.66537 -22 22 15.7239	 4.64 	 3.18 
3258	21 36 02.49619 +45 22 28.5292	 6.97 	 5.38 
3259	10 24 59.41738 -58 34 34.6846	 6.27 	 5.93 
3260	18 14 15.89989 -21 42 47.3919	 7.018	 5.491
3261	07 29 55.95717 +49 40 20.8559	 5.779	 5.365
3262	17 53 18.02749 +40 00 28.6595	 6.379	 5.177
3263	23 47 54.77158 +67 48 24.5072	 5.054	 5.048
3264	17 38 09.50466 -10 55 34.5616	 6.975	 5.748
3265	23 51 57.83986 +02 55 49.3885	 7.164	 5.595
3266	06 55 46.92821 -22 56 29.1893	 5.12 	 5.30 
3267	15 20 05.15121 +51 57 30.6548	 5.767	 5.652
3268	09 15 45.08007 -37 24 47.3208	 5.07 	 4.62 
3269	16 11 59.98852 -10 03 51.2683	 5.040	 4.940
3270	04 09 01.57045 +13 23 53.8126	 5.976	 5.942
3271	02 44 32.97317 +15 18 42.7085	 5.751	 5.776
3272	05 12 39.00 +73 58 29.0      	     ~	 4.2  
3273	07 34 15.89238 +03 22 18.1956	 5.811	 5.830
3274	14 57 28.00144 -21 24 55.7131	 6.83 	 5.72 
3275	19 23 13.13745 -44 47 59.2051	 4.594	 4.281
3276	18 56 16.95090 -42 42 38.4290	 6.338	 5.355
3277	01 15 46.16226 -68 52 33.3356	 4.73 	 4.25 
3278	00 54 58.10609 +23 37 41.9799	 6.46 	 5.45 
3279	23 47 03.45483 +58 39 07.1600	 6.005	 4.881
3280	05 31 07.62809 -20 51 49.1644	 5.543	 5.533
3281	15 18 32.02296 -47 52 30.9957	 4.180	 4.274
3282	17 30 45.83712 -37 17 44.9285	 2.47 	 2.70 
3283	20 38 34.99065 +23 40 49.7796	 6.882	 5.943
3284	13 56 27.87652 +01 03 02.0940	 6.104	 5.906
3285	10 46 24.54628 +18 53 29.4774	 6.655	 5.501
3286	01 37 28.00201 -84 46 10.5494	 6.596	 5.679
3287	13 40 55.47484 -85 47 09.7544	 5.732	 5.563
3288	22 57 27.98004 +20 46 07.7912	 6.16 	 5.46 
3289	03 00 52.4 +52 21 07         	 4.96 	 5.00 
3290	23 21 54.93286 +31 48 44.8695	 5.240	 5.338
3291	15 58 11.36869 -14 16 45.6894	 4.77 	 4.87 
3292	14 54 22.87332 -11 53 54.0582	 6.762	 5.792
3293	23 03 32.88172 +67 12 33.1507	 6.501	 5.234
3294	20 27 19.21088 -18 12 42.1980	 5.18 	 5.25 
3295	07 12 15.80688 -40 29 55.7113	 5.37 	 5.31 
3296	06 24 13.84199 -60 16 52.7697	 5.778	 5.780
3297	05 58 49.57219 +00 33 10.7200	 5.232	 5.213
3298	03 22 11.89351 +27 36 27.1736	 6.62 	 5.52 
3299	08 28 37.33859 +14 12 38.9644	 6.138	 5.957
3300	16 28 38.54859 +41 52 54.0406	 6.53 	 5.01 
3301	21 17 24.95244 +39 23 40.8528	 4.37 	 4.24 
3302	23 06 40.84483 -23 44 35.2344	 5.37 	 4.47 
3303	05 07 27.01 +18 38 42.2      	 5.8  	 5.7  
3304	16 07 24.32818 -20 52 07.5518	 5.17 	 4.33 
3305	06 06 32.09651 -23 06 39.0324	 5.530	 5.462
3306	20 12 25.87020 -12 37 02.9967	 6.33 	 5.85 
3307	17 41 56.35536 +72 08 55.8481	 5.00 	 4.56 
3308	23 40 24.50763 +44 20 02.1566	 4.06 	 4.14 
3309	02 03 26.10618 +72 25 16.6578	 3.971	 3.948
3310	03 20 20.36111 +29 02 54.4451	 6.02 	 4.47 
3311	07 24 33.45217 +27 38 16.2790	 6.110	 5.779
3312	05 23 42.309 -00 09 35.35    	 5.490	 5.700
3313	07 44 34.16976 -24 40 26.6785	 5.43 	 5.60 
3314	16 41 20.42426 -48 45 46.7490	 5.78 	 5.65 
3315	06 18 50.58267 -09 23 24.0680	 6.620	 5.366
3316	09 42 57.18589 +72 15 09.4262	 6.171	 5.149
3317	13 49 28.64078 +15 47 52.4603	 5.59 	 4.07 
3318	23 39 21.14378 +74 00 09.4104	 6.855	 5.988
3319	20 59 49.55716 +47 31 15.4216	 4.71 	 4.75 
3320	19 20 32.90437 -05 24 56.7440	 5.917	 4.995
3321	20 59 25.38477 +59 26 18.9341	 6.981	 5.545
3322	02 40 39.61286 -54 32 59.6836	 5.61 	 5.21 
3323	09 18 50.666 +36 48 10.35    	 3.96 	 3.92 
3324	18 08 52.86358 +20 02 42.8376	 5.266	 5.109
3325	07 15 43.24239 -10 35 00.9750	 7.119	 5.948
3326	07 17 17.0 -36 49 00         	 2.69 	 2.1  
3327	12 03 01.50130 -63 18 46.5406	 4.60 	 4.30 
3328	10 45 16.31446 -80 28 10.5409	 6.463	 5.501
3329	14 28 41.72178 -06 54 01.9321	 6.939	 5.434
3330	15 56 53.49808 -33 57 58.0129	 5.18 	 5.08 
3331	02 58 05.73316 -23 36 21.6420	 7.168	 5.819
3332	17 04 24.72054 -57 42 43.8081	 5.632	 5.727
3333	18 44 22.984 +39 36 45.96    	 5.577	 5.38 
3334	07 34 36.100 +31 53 18.57    	 1.62 	 2.97 
3335	13 51 47.43182 -69 24 04.5250	 7.520	 5.770
3336	05 26 06.0 +16 42 00         	     ~	 3.0  
3337	13 12 03.54378 -16 11 54.9682	 5.50 	 5.04 
3338	23 04 52.21983 -68 49 12.8184	 5.876	 5.520
3339	21 50 54.509 -82 43 08.09    	 6.38 	 5.46 
3340	00 31 41.15689 +52 50 22.2961	 6.774	 5.606
3341	05 17 40.24172 -13 31 11.3787	 6.422	 5.493
3342	13 55 32.38565 -47 17 18.1482	 2.33 	 2.55 
3343	16 38 26.29108 -43 23 54.3085	 5.81 	 5.83 
3344	05 59 31.63201 +54 17 04.7703	 4.730	 3.720
3345	17 03 39.30196 +13 36 19.2451	 5.920	 5.918
3346	21 11 36.320 +48 09 05.86    	17.9  	 1.69 
3347	07 24 27.0 -31 51 00         	 3.65 	 3.5  
3348	10 46 29.58853 -64 15 47.6653	 5.151	 5.224
3349	08 46 02.47612 -02 02 55.1555	 6.799	 5.698
3350	00 33 10.39467 +54 53 41.9440	 6.961	 5.930
3351	06 54 38.63478 +13 10 40.2207	 4.982	 4.706
3352	19 37 03.34100 -18 13 51.7961	 6.906	 5.657
3353	01 24 40.78674 -41 29 33.1700	 6.456	 5.427
3354	09 37 09.89118 -32 10 43.1316	 6.65 	 5.63 
3355	05 55 49.16994 +20 10 30.6872	 6.39 	 5.40 
3356	03 11 42.67337 +81 28 14.5598	 6.076	 5.914
3357	15 04 48.18600 -64 01 52.8611	 6.092	 5.173
3358	14 46 06.76894 -23 09 10.8610	 6.771	 5.811
3359	23 18 23.32432 +41 46 25.2308	 6.180	 5.970
3360	17 44 34.7 +02 34 44         	 5.65 	 5.58 
3361	03 01 54.14047 +26 27 44.4710	 6.060	 5.919
3362	16 19 44.43666 +46 18 48.1123	 3.750	 3.900
3363	01 29 36.13546 -21 37 45.6173	 5.138	 5.111
3364	01 23 24.94866 +20 28 08.2848	 7.719	 5.999
3365	05 40 45.52666 -01 56 33.2649	 1.59 	 1.79 
3366	07 22 13.52901 -19 00 59.7646	 4.906	 4.957
3367	03 02 42.28856 -07 41 07.7165	 6.289	 5.333
3368	22 06 06.88568 -39 32 36.0659	 5.874	 4.476
3369	15 53 53.91520 -24 31 59.3673	 5.358	 5.376
3370	07 51 43.02538 -21 10 25.1844	 6.566	 5.619
3371	12 41 31.015 -48 57 34.48    	 2.91 	 2.88 
3372	14 25 11.79703 +51 51 02.6769	 4.56 	 4.05 
3373	15 02 06.50855 +25 00 29.3003	 6.31 	 4.81 
3374	07 28 51.15322 -31 50 54.2526	 5.78 	 5.94 
3375	17 23 40.94412 +37 08 45.3940	 4.49 	 4.56 
3376	04 31 51.75744 +15 51 05.6145	 6.342	 5.998
3377	06 11 32.30713 +24 25 12.9161	 6.946	 5.835
3378	16 36 11.41982 +52 54 00.1704	 5.470	 5.520
3379	10 53 29.53222 -20 08 19.4323	 5.71 	 5.24 
3380	23 57 35.07819 -64 17 53.6293	 5.058	 5.002
3381	17 53 54.77312 -34 45 09.7854	 5.95 	 5.96 
3382	18 46 31.56 +12 14 00.7      	     ~	 5.0  
3383	19 54 48.25117 +36 59 44.4345	 6.528	 5.793
3384	13 53 12.93048 +17 55 58.3381	 6.531	 5.711
3385	17 56 47.42240 -44 20 32.0921	 6.067	 4.861
3386	00 04 19.79049 -16 31 44.5401	 6.882	 5.781
3387	23 57 08.47186 +55 42 20.5389	 6.012	 5.574
3388	09 00 38.38067 +41 46 58.6051	 4.390	 3.960
3389	15 24 11.89101 -10 19 20.1740	 5.337	 4.928
3390	04 19 36.70485 +21 46 24.5703	 5.241	 5.345
3391	12 11 51.17619 +25 52 13.0123	 7.05 	 5.62 
3392	01 41 44.83264 -11 19 28.8186	 6.18 	 5.74 
3393	02 58 15.696 -40 18 16.97    	 3.54 	 3.2  
3394	10 29 28.97322 -29 39 49.7908	 7.028	 5.585
3395	04 42 03.48029 -37 08 39.4641	 5.42 	 5.05 
3396	01 55 54.48129 +37 16 40.0389	 7.548	 5.911
3397	23 29 09.29698 +12 45 37.9918	 5.50 	 4.56 
3398	09 08 51.07096 +33 52 55.9850	 6.53 	 5.90 
3399	17 15 20.98394 -26 36 10.1571	 5.18 	 4.32 
3400	06 15 44.88569 -13 43 06.2928	 4.924	 4.998
3401	15 29 24.26966 -46 43 57.7336	 7.037	 5.259
3402	07 13 23.40049 +51 25 43.4845	 7.15 	 5.50 
3403	09 33 26.05151 -22 51 49.9863	 5.940	 5.911
3404	10 07 19.95186 +16 45 45.5803	 3.39 	 3.41 
3405	02 26 59.12177 -47 42 13.8247	 4.11 	 4.25 
3406	05 13 25.71733 +38 29 04.1879	 5.020	 4.831
3407	11 25 29.45327 -36 03 47.0237	 6.201	 5.225
3408	23 18 49.44076 -32 31 55.2890	 5.545	 4.415
3409	13 07 53.81234 -10 44 25.4767	 6.290	 5.164
3410	00 14 38.41655 -18 55 58.3145	 6.12 	 4.46 
3411	05 48 00.23160 +06 27 14.9448	 5.51 	 5.30 
3412	06 14 50.87581 +19 09 23.1988	 5.64 	 5.20 
3413	14 57 11.67814 +16 23 17.2565	 6.659	 5.722
3414	19 32 53.82211 -53 11 08.2204	 6.042	 5.755
3415	20 31 18.81663 +49 13 13.0656	 6.99 	 5.44 
3416	20 11 11.93827 -36 06 04.3610	 5.44 	 5.32 
3417	15 42 44.569 +26 17 44.28    	 4.01 	 4.04 
3418	08 25 35.53814 +02 06 07.9579	 7.280	 5.738
3419	02 19 20.792 -02 58 39.50    	 4.46 	 3.04 
3420	00 45 45.59300 -47 33 07.1438	 6.44 	 5.80 
3421	10 22 19.58479 -41 38 59.8595	 5.95 	 4.83 
3422	13 02 16.26474 -71 32 55.8752	 4.80 	 3.62 
3423	14 53 13.57117 -73 11 24.2613	 6.42 	 5.60 
3424	16 51 24.92852 +01 12 57.4107	 5.56 	 5.51 
3425	18 54 30.28335 +36 53 55.0133	 5.97 	 4.30 
3426	10 33 30.91125 +34 59 19.2991	 5.610	 5.580
